📺央视卫视频道,#genre#
重庆卫视,http://118.113.123.198:2345/rtp/239.94.0.82:5140
江苏卫视,http://118.113.123.198:2345/rtp/239.94.0.62:5140
浙江卫视,http://118.113.123.198:2345/rtp/239.94.0.63:5140
东方卫视,http://118.113.123.198:2345/rtp/239.94.0.64:5140
深圳卫视,http://118.113.123.198:2345/rtp/239.94.0.66:5140
北京卫视,http://118.113.123.198:2345/rtp/239.94.0.65:5140
山东卫视,http://118.113.123.198:2345/rtp/239.94.0.69:5140
天津卫视,http://118.113.123.198:2345/rtp/239.94.0.68:5140
贵州卫视,http://118.113.123.198:2345/rtp/239.94.0.83:5140
四川卫视,http://118.113.123.198:2345/rtp/239.94.0.60:5140
四川卫视,http://118.113.123.198:2345/rtp/239.94.0.59:5140
云南卫视,http://118.113.123.198:2345/rtp/239.94.0.90:5140
广西卫视,http://118.113.123.198:2345/rtp/239.94.0.89:5140
黑龙江卫视,http://118.113.123.198:2345/rtp/239.94.0.81:5140
安徽卫视,http://118.113.123.198:2345/rtp/239.94.0.85:5140
江西卫视,http://118.113.123.198:2345/rtp/239.94.0.79:5140
湖北卫视,http://118.113.123.198:2345/rtp/239.94.0.84:5140
陕西卫视,http://118.113.123.198:2345/rtp/239.94.0.92:5140
东南卫视,http://118.113.123.198:2345/rtp/239.94.0.80:5140
吉林卫视,http://118.113.123.198:2345/rtp/239.94.0.91:5140
辽宁卫视,http://118.113.123.198:2345/rtp/239.94.0.101:5140
湖南卫视,http://118.113.123.198:2345/rtp/239.94.0.61:5140
广东卫视,http://118.113.123.198:2345/rtp/239.94.0.67:5140
河南卫视,http://118.113.123.198:2345/rtp/239.94.0.88:5140
河北卫视,http://118.113.123.198:2345/rtp/239.94.0.86:5140
宁夏卫视,http://118.113.123.198:2345/rtp/239.94.0.96:5140
甘肃卫视,http://118.113.123.198:2345/rtp/239.94.0.99:5140
新疆卫视,http://118.113.123.198:2345/rtp/239.94.0.98:5140
西藏卫视,http://118.113.123.198:2345/rtp/239.94.0.97:5140
兵团卫视,http://118.113.123.198:2345/rtp/239.94.0.102:5140
康巴卫视,http://118.113.123.198:2345/rtp/239.94.0.78:5140
凤凰中文,http://118.113.123.198:2345/rtp/239.94.2.51:5140
凤凰中文,http://118.113.123.198:2345/rtp/239.94.2.52:5140
凤凰资讯,http://118.113.123.198:2345/rtp/239.94.2.49:5140
凤凰资讯,http://118.113.123.198:2345/rtp/239.94.2.50:5140
北京纪实科教,http://118.113.123.198:2345/rtp/239.94.0.109:5140
东方财经,http://118.113.123.198:2345/rtp/239.94.1.59:5140
都市剧场,http://118.113.123.198:2345/rtp/239.94.1.133:5140
四川文化旅游,http://118.113.123.198:2345/rtp/239.94.0.71:5140
四川文化旅游,http://118.113.123.198:2345/rtp/239.94.1.11:5140
四川文化旅游,http://118.113.123.198:2345/rtp/239.94.1.5:5140
四川文化旅游,http://118.113.123.198:2345/rtp/239.94.1.6:5140
四川经济,http://118.113.123.198:2345/rtp/239.94.0.70:5140
四川新闻,http://118.113.123.198:2345/rtp/239.94.0.72:5140
四川新闻,http://118.113.123.198:2345/rtp/239.94.1.3:5140
四川新闻,http://118.113.123.198:2345/rtp/239.94.2.26:5140
四川影视文艺,http://118.113.123.198:2345/rtp/239.94.0.73:5140
四川星空购物,http://118.113.123.198:2345/rtp/239.94.0.74:5140
四川妇女儿童,http://118.113.123.198:2345/rtp/239.94.0.75:5140
四川科教,http://118.113.123.198:2345/rtp/239.94.0.76:5140
四川乡村,http://118.113.123.198:2345/rtp/239.94.0.77:5140
四川乡村,http://118.113.123.198:2345/rtp/239.94.1.4:5140
四川乡村,http://118.113.123.198:2345/rtp/239.94.1.8:5140
峨眉电影,http://118.113.123.198:2345/rtp/239.94.0.103:5140
成都综合,http://118.113.123.198:2345/rtp/239.94.0.154:5140
成都经济,http://118.113.123.198:2345/rtp/239.94.0.155:5140
成都都市,http://118.113.123.198:2345/rtp/239.94.0.156:5140
成都影视,http://118.113.123.198:2345/rtp/239.94.0.157:5140
成都公共,http://118.113.123.198:2345/rtp/239.94.0.158:5140
成都少儿,http://118.113.123.198:2345/rtp/239.94.0.159:5140
成都蓉城先锋,http://118.113.123.198:2345/rtp/239.94.0.160:5140
成都蓉城先锋,http://118.113.123.198:2345/rtp/239.94.1.57:5140
乐山综合,http://118.113.123.198:2345/rtp/239.94.0.162:5140
乐山文旅生活,http://118.113.123.198:2345/rtp/239.94.0.173:5140
自贡综合,http://118.113.123.198:2345/rtp/239.94.0.169:5140
自贡文化生活,http://118.113.123.198:2345/rtp/239.94.0.178:5140
广元综合,http://118.113.123.198:2345/rtp/239.94.0.167:5140
广元文化生活,http://118.113.123.198:2345/rtp/239.94.0.179:5140
德阳新闻综合,http://118.113.123.198:2345/rtp/239.94.0.176:5140
德阳文旅科教,http://118.113.123.198:2345/rtp/239.94.0.165:5140
内江综合,http://118.113.123.198:2345/rtp/239.94.0.164:5140
内江科教生活,http://118.113.123.198:2345/rtp/239.94.0.181:5140
凉山综合,http://118.113.123.198:2345/rtp/239.94.0.171:5140
凉山彝语综合,http://118.113.123.198:2345/rtp/239.94.0.175:5140
资阳综合,http://118.113.123.198:2345/rtp/239.94.0.183:5140
宜宾公共,http://118.113.123.198:2345/rtp/239.94.0.172:5140
宜宾综合,http://118.113.123.198:2345/rtp/239.94.0.161:5140
攀枝花综合,http://118.113.123.198:2345/rtp/239.94.0.168:5140
泸州综合,http://118.113.123.198:2345/rtp/239.94.0.163:5140
泸州科教生活,http://118.113.123.198:2345/rtp/239.94.0.182:5140
雅安综合,http://118.113.123.198:2345/rtp/239.94.0.166:5140
雅安文化生活,http://118.113.123.198:2345/rtp/239.94.0.180:5140
眉山综合,http://118.113.123.198:2345/rtp/239.94.0.170:5140
眉山文旅乡村,http://118.113.123.198:2345/rtp/239.94.0.174:5140
财富天下,http://118.113.123.198:2345/rtp/239.94.1.67:5140
财富天下,http://118.113.123.198:2345/rtp/239.94.1.42:5140
少儿动画,http://118.113.123.198:2345/rtp/239.94.1.33:5140
魅力时尚,http://118.113.123.198:2345/rtp/239.94.1.39:5140
爱体育,http://118.113.123.198:2345/rtp/239.94.1.44:5140
求索记录,http://118.113.123.198:2345/rtp/239.94.1.142:5140
热播剧场,http://118.113.123.198:2345/rtp/239.94.1.25:5140
经典电影,http://118.113.123.198:2345/rtp/239.94.1.21:5140
音乐现场,http://118.113.123.198:2345/rtp/239.94.1.36:5140
精彩导视,http://118.113.123.198:2345/rtp/239.94.1.63:5140
精彩影视,http://118.113.123.198:2345/rtp/239.94.1.172:5140
爱生活,http://118.113.123.198:2345/rtp/239.94.1.41:5140
iHOT爱体育,http://118.113.123.198:2345/rtp/239.94.1.143:5140
iHOT爱动漫,http://118.113.123.198:2345/rtp/239.94.1.141:5140
iHOT爱历史,http://118.113.123.198:2345/rtp/239.94.1.135:5140
iHOT爱喜剧,http://118.113.123.198:2345/rtp/239.94.1.129:5140
iHOT爱喜剧,http://118.113.123.198:2345/rtp/239.94.2.71:5140
iHOT爱奇谈,http://118.113.123.198:2345/rtp/239.94.1.130:5140
iHOT爱幼教,http://118.113.123.198:2345/rtp/239.94.1.139:5140
iHOT爱悬疑,http://118.113.123.198:2345/rtp/239.94.1.136:5140
iHOT爱旅行,http://118.113.123.198:2345/rtp/239.94.1.137:5140
iHOT爱浪漫,http://118.113.123.198:2345/rtp/239.94.1.128:5140
iHOT爱玩具,http://118.113.123.198:2345/rtp/239.94.1.140:5140
iHOT爱科幻,http://118.113.123.198:2345/rtp/239.94.1.131:5140
iHOT爱谍战,http://118.113.123.198:2345/rtp/239.94.1.134:5140
iHOT爱赛车,http://118.113.123.198:2345/rtp/239.94.1.144:5140
iHOT爱院线,http://118.113.123.198:2345/rtp/239.94.1.132:5140
bestv,http://118.113.123.198:2345/rtp/239.94.2.57:5140
i成都,http://118.113.123.198:2345/rtp/239.94.2.1:5140
乐龄学堂,http://118.113.123.198:2345/rtp/239.94.1.155:5140
九画面15,http://118.113.123.198:2345/rtp/239.94.2.138:5140
九画面卫视1,http://118.113.123.198:2345/rtp/239.94.2.133:5140
九画面卫视1,http://118.113.123.198:2345/rtp/239.94.2.132:5140
九画面卫视2,http://118.113.123.198:2345/rtp/239.94.2.134:5140
九画面卫视2,http://118.113.123.198:2345/rtp/239.94.2.135:5140
九画面卫视3,http://118.113.123.198:2345/rtp/239.94.2.136:5140
九画面卫视3,http://118.113.123.198:2345/rtp/239.94.2.137:5140
九画面卫视4,http://118.113.123.198:2345/rtp/239.94.2.141:5140
九画面卫视4,http://118.113.123.198:2345/rtp/239.94.2.139:5140
九画面卫视5,http://118.113.123.198:2345/rtp/239.94.2.140:5140
九画面四川1,http://118.113.123.198:2345/rtp/239.94.2.131:5140
九画面四川2,http://118.113.123.198:2345/rtp/239.94.2.130:5140
九画面央视1,http://118.113.123.198:2345/rtp/239.94.2.128:5140
九画面央视1,http://118.113.123.198:2345/rtp/239.94.2.73:5140
九画面央视2,http://118.113.123.198:2345/rtp/239.94.2.129:5140
云看熊猫专区,http://118.113.123.198:2345/rtp/239.94.1.7:5140
健康养生,http://118.113.123.198:2345/rtp/239.94.1.27:5140
全球大片,http://118.113.123.198:2345/rtp/239.94.1.24:5140
军事专区,http://118.113.123.198:2345/rtp/239.94.1.52:5140
华语影院,http://118.113.123.198:2345/rtp/239.94.1.22:5140
四海钓鱼,http://118.113.123.198:2345/rtp/239.94.1.168:5140
地理专区,http://118.113.123.198:2345/rtp/239.94.1.54:5140
墨宝专区,http://118.113.123.198:2345/rtp/239.94.1.51:5140
大爱四川专区,http://118.113.123.198:2345/rtp/239.94.1.12:5140
大爱四川专区,http://118.113.123.198:2345/rtp/239.94.1.13:5140
大爱四川专区,http://118.113.123.198:2345/rtp/239.94.1.14:5140
大爱时尚专区,http://118.113.123.198:2345/rtp/239.94.1.15:5140
宝宝动画,http://118.113.123.198:2345/rtp/239.94.1.32:5140
导视,http://118.113.123.198:2345/rtp/239.94.1.64:5140
少儿天地,http://118.113.123.198:2345/rtp/239.94.1.138:5140
戏曲专区,http://118.113.123.198:2345/rtp/239.94.1.38:5140
戏曲精选,http://118.113.123.198:2345/rtp/239.94.1.37:5140
收视指南专区,http://118.113.123.198:2345/rtp/239.94.1.56:5140
星光院线,http://118.113.123.198:2345/rtp/239.94.1.23:5140
未知节目,http://118.113.123.198:2345/rtp/239.94.2.72:5140
未识别,http://118.113.123.198:2345/rtp/239.94.2.25:5140
来钓鱼吧,http://118.113.123.198:2345/rtp/239.94.1.148:5140
热门剧场,http://118.113.123.198:2345/rtp/239.94.1.26:5140
热门综艺,http://118.113.123.198:2345/rtp/239.94.1.35:5140
爱乐山,http://118.113.123.198:2345/rtp/239.94.2.2:5140
爱宠宠物,http://118.113.123.198:2345/rtp/239.94.1.145:5140
电信5G,http://118.113.123.198:2345/rtp/239.94.2.4:5140
电竞天堂,http://118.113.123.198:2345/rtp/239.94.1.45:5140
百变课堂,http://118.113.123.198:2345/rtp/239.94.1.43:5140
直播室1,http://118.113.123.198:2345/rtp/239.94.2.11:5140
直播室2,http://118.113.123.198:2345/rtp/239.94.2.12:5140
直播室3,http://118.113.123.198:2345/rtp/239.94.2.13:5140
直播室3,http://118.113.123.198:2345/rtp/239.94.2.14:5140
直播室5,http://118.113.123.198:2345/rtp/239.94.2.15:5140
直播室6,http://118.113.123.198:2345/rtp/239.94.2.16:5140
直播室7,http://118.113.123.198:2345/rtp/239.94.2.17:5140
直播室8,http://118.113.123.198:2345/rtp/239.94.2.18:5140
看天下精选,http://118.113.123.198:2345/rtp/239.94.1.68:5140
精彩推荐,http://118.113.123.198:2345/rtp/239.94.2.10:5140
红色影院,http://118.113.123.198:2345/rtp/239.94.1.48:5140
经典剧场,http://118.113.123.198:2345/rtp/239.94.1.49:5140
综艺咖秀,http://118.113.123.198:2345/rtp/239.94.2.28:5140
综艺咖秀,http://118.113.123.198:2345/rtp/239.94.2.27:5140
解密专区,http://118.113.123.198:2345/rtp/239.94.1.53:5140
谍战剧场,http://118.113.123.198:2345/rtp/239.94.1.28:5140
足球专区,http://118.113.123.198:2345/rtp/239.94.1.47:5140
青春动漫,http://118.113.123.198:2345/rtp/239.94.1.34:5140
风景,http://118.113.123.198:2345/rtp/239.94.2.74:5140
风景直播1,http://118.113.123.198:2345/rtp/239.94.2.19:5140
风景直播2,http://118.113.123.198:2345/rtp/239.94.2.20:5140
风景直播3,http://118.113.123.198:2345/rtp/239.94.2.23:5140
麻辣体育,http://118.113.123.198:2345/rtp/239.94.1.149:5140
影院,#genre#

CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8
1905环球经典,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905b
1905国产佳片,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
经典影艺,rtmp://live.gxrb.com.cn/pull/red_movies_0501?m3u8?key=txiptv
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
爱家玄幻台,http://yylunbo.ottiptv.cc/yy/34229877
爱家电影台,http://yylunbo.ottiptv.cc/yy/1355112116
爱家武侠台,http://yylunbo.ottiptv.cc/yy/1382736902
iqlyl,http://iptv.4666888.xyz/iptv2A.php?id=21
亚美电影,http://iptv.4666888.xyz/iptv2A.php?id=30
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
东森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
晴天电影,http://iptv.4666888.xyz/iptv2A.php?id=56
武打电影,http://iptv.4666888.xyz/iptv2A.php?id=39
古装武打,http://iptv.4666888.xyz/iptv2A.php?id=40
SONY1,http://148.113.160.49:14205
SONY2,http://148.113.160.49:14204
FILM1,http://148.113.160.49:14211
FILM2,http://148.113.160.49:14212
MODO1,http://148.113.160.49:14213
MODO2,http://148.113.160.49:14215
AMC1,http://148.113.160.49:14208
AMC2,http://148.113.160.49:14209
WBtv1,http://148.113.160.49:14131
WBtv2,http://148.113.160.49:14130
USA1,http://148.113.160.49:14133
USA2,http://148.113.160.49:14134
UNI1,http://148.113.160.49:14136
UNI2,http://148.113.160.49:14137
TNT1,http://148.113.160.49:14139
TNT2,http://148.113.160.49:14140
TNT3,http://148.113.160.49:14142
TNT4,http://148.113.160.49:14143
TELE1,http://148.113.160.49:14145
TELE2,http://148.113.160.49:14146
TELE3,http://148.113.160.49:14148
TELE4,http://148.113.160.49:14149
TELE5,http://148.113.160.49:14151
TELE6,http://148.113.160.49:14152
TELE7,http://148.113.160.49:14154
TELE8,http://148.113.160.49:14155
TELE9,http://148.113.160.49:14157
TELE10,http://148.113.160.49:14158
TELE11,http://148.113.160.49:14160
TELE12,http://148.113.160.49:14161
STUDLD1,http://148.113.160.49:14163
STUDLD2,http://148.113.160.49:14164
SPACE1,http://148.113.160.49:14169
SPACE2,http://148.113.160.49:14170
MEGAPIX1,http://148.113.160.49:14172
MEGAPIX2,http://148.113.160.49:14173
HBO-xtreme1,http://148.113.160.49:14175
HBO-xtreme2,http://148.113.160.49:14176
HBO-pop1,http://148.113.160.49:14181
HBO-pop2,http://148.113.160.49:14182
HBO-mundi1,http://148.113.160.49:14184
HBO-mundi2,http://148.113.160.49:14185
HBO1,http://148.113.160.49:14188
HBO-family1,http://148.113.160.49:14190
HBO-family2,http://148.113.160.49:14191
HBO+1,http://148.113.160.49:14193
HBO+2,http://148.113.160.49:14194
港台频道,#genre#
凤凰*资讯18+,http://bxtv.3a.ink/api.php?id=fhzx
凤凰资讯,http://t.061899.xyz/tl/js/js.php?id=fhwszxt
Now新闻,http://t.061899.xyz/tl/js/js.php?id=nowxwt 
中天新聞,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
華視新聞,http://220.135.64.124:5050/of-4gtv-4gtv052/index.m3u8?proxy=true
中視新聞,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8?proxy=true
tvbs 新聞,http://iptv.4666888.xyz/iptv2A.php?id=43
非凡新聞,http://iptv.4666888.xyz/iptv2A.php?id=44
央卫秒播1,#genre#
中央-1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
中央-2,http://218.17.33.178:53290/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
中央-3,http://218.17.33.178:53290/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
中央-4,http://218.17.33.178:53290/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
中央-5,http://218.17.33.178:53290/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
中央-5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
中央-6,http://218.17.33.178:53290/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
中央-7,http://218.17.33.178:53290/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
中央-8,http://218.17.33.178:53290/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
中央-9,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
中央-10,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
中央-11,http://218.17.33.178:53290/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
中央-12,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
中央-13,http://218.17.33.178:53290/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
中央-14,http://218.17.33.178:53290/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
中央-15,http://218.17.33.178:53290/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
中央-17,http://218.17.33.178:53290/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://218.17.33.178:53290/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.17.33.178:53290/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.17.33.178:53290/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://218.17.33.178:53290/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://218.17.33.178:53290/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://218.17.33.178:53290/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://218.17.33.178:53290/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://218.17.33.178:53290/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.17.33.178:53290/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://218.17.33.178:53290/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://218.17.33.178:53290/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
央卫秒播2,#genre#
浙江卫视4K,https://play-qukan.cztv.com/live/1758879019692345.m3u8
深圳卫视4K,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.254:4056
北京卫视4K,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.226:4056
广东卫视4K,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.252:4056
华数4K,http://jiangxun.sendsmtp.com:40222/udp/239.81.0.123:4056
CCTV1,http://39.152.103.17:8089/tsfile/live/1000_1.m3u8
CCTV2,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8
CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8
CCTV5,http://39.152.103.17:8089/tsfile/live/1004_1.m3u8
CCTV5+,http://39.152.103.17:8089/tsfile/live/1090_1.m3u8
CCTV6,http://39.152.103.17:8089/tsfile/live/1005_1.m3u8
CCTV7,http://39.152.103.17:8089/tsfile/live/1006_1.m3u8
CCTV8,http://39.152.103.17:8089/tsfile/live/1007_1.m3u8
CCTV9,http://39.152.103.17:8089/tsfile/live/1008_1.m3u8
CCTV10,http://39.152.103.17:8089/tsfile/live/1009_1.m3u8
CCTV11,http://39.152.103.17:8089/tsfile/live/1010_1.m3u8
CCTV12,http://39.152.103.17:8089/tsfile/live/1011_1.m3u8
CCTV13,http://39.152.103.17:8089/tsfile/live/1012_1.m3u8
CCTV14,http://39.152.103.17:8089/tsfile/live/1013_1.m3u8
CCTV15,http://39.152.103.17:8089/tsfile/live/1014_1.m3u8
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
CCTV17,http://39.152.103.17:8089/tsfile/live/1016_1.m3u8
四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
湖南卫视,http://39.152.103.17:8089/tsfile/live/1040_1.m3u8
浙江卫视,http://39.152.103.17:8089/tsfile/live/1037_1.m3u8
江苏卫视,http://39.152.103.17:8089/tsfile/live/1038_1.m3u8
深圳卫视,http://39.152.103.17:8089/tsfile/live/1049_1.m3u8
东方卫视,http://39.152.103.17:8089/tsfile/live/1036_1.m3u8
北京卫视,http://39.152.103.17:8089/tsfile/live/1034_1.m3u8
重庆卫视,http://39.152.103.17:8089/tsfile/live/1048_1.m3u8
东南卫视,http://39.152.103.17:8089/tsfile/live/1081_1.m3u8
云南卫视,http://39.152.103.17:8089/tsfile/live/1083_1.m3u8
天津卫视,http://39.152.103.17:8089/tsfile/live/1035_1.m3u8
宁夏卫视,http://39.152.103.17:8089/tsfile/live/1086_1.m3u8
安徽卫视,http://39.152.103.17:8089/tsfile/live/1039_1.m3u8
山东卫视,http://39.152.103.17:8089/tsfile/live/1018_1.m3u8
广东卫视,http://39.152.103.17:8089/tsfile/live/1042_1.m3u8
广西卫视,http://39.152.103.17:8089/tsfile/live/1077_1.m3u8
江西卫视,http://39.152.103.17:8089/tsfile/live/1078_1.m3u8
河北卫视,http://39.152.103.17:8089/tsfile/live/1079_1.m3u8
河南卫视,http://39.152.103.17:8089/tsfile/live/1080_1.m3u8
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8
湖北卫视,http://39.152.103.17:8089/tsfile/live/1043_1.m3u8
贵州卫视,http://39.152.103.17:8089/tsfile/live/1041_1.m3u8
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
甘肃卫视,http://218.17.33.178:53290/tsfile/live/0141_1.m3u8
新疆卫视,http://39.152.103.17:8089/tsfile/live/1087_1.m3u8
